timestamp,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0,4.5,5.0,5.5,6.0,6.5,7.0,7.5,8.0,8.5,9.0,9.5
1747410538.6261454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1747410538.8172495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1747410539.015509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1747410539.2203865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1747410539.4137928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1747410539.595359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1747410539.8041718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1747410540.0840437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1747410540.6803405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1747410541.3037488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1747410541.580716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1747410541.828984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1747410542.0387273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1747410542.235315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1747410542.444989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1747410542.6480904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1747410542.840672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1747410543.0552342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1747410543.2678301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1747410543.4703805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1747410543.6632025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1747410543.8801892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1747410544.087502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1747410544.32472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1747410544.5435898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1747410544.7450626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1747410544.962523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1747410545.14971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1747410545.3494956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1747410545.5769808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1747410545.98563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1747410546.2076066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1747410546.4622016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1747410546.704304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1747410546.8815837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1747410547.1013582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1747410547.6670384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
